age,balance,duration,campaign,previous,default_cat,housing_cat,loan_cat,recent_pdays,deposit_cat,job_blue-collar,job_entrepreneur,job_other,job_pink-collar,job_self-employed,job_technician,job_white-collar,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,poutcome_failure,poutcome_success,poutcome_unknown
32,537,187,3,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
41,393,122,1,0,0,1,1,0.0001,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
54,215,71,5,0,0,1,0,0.0001,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
30,132,329,1,0,0,1,0,0.0001,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
36,35,493,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
27,125,104,1,8,0,0,0,0.003472222222222222,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
32,129,213,1,0,0,1,0,0.0001,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
34,0,139,2,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
43,315,129,2,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
43,2567,109,1,2,0,1,0,0.002777777777777778,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
31,883,168,1,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
37,1120,103,5,0,0,1,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
51,0,463,2,0,0,1,0,0.0001,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
52,1117,365,1,0,0,1,0,0.0001,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
57,773,97,8,0,0,1,1,0.0001,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
32,390,85,1,0,0,1,0,0.0001,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
47,1358,80,4,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
31,216,47,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
27,317,16,10,0,0,1,0,0.0001,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
31,2369,87,1,0,0,1,0,0.0001,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
36,125,172,1,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
44,6,338,9,0,0,0,0,0.0001,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
34,15841,423,5,0,0,1,0,0.0001,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
32,51,324,1,0,0,1,0,0.0001,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
52,0,62,13,0,0,1,1,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
60,-79,192,1,0,0,1,1,0.0001,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
30,1881,29,1,0,0,0,1,0.0001,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
48,456,289,1,0,0,1,1,0.0001,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
39,1873,161,2,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
59,0,52,8,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
42,445,202,2,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
77,2123,141,4,0,0,0,0,0.0001,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
29,767,253,1,0,0,1,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
49,229,219,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
57,3783,198,3,0,0,1,0,0.0001,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
37,140,490,1,0,0,1,1,0.0001,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
35,6,204,2,2,0,1,0,0.0028735632183908046,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
63,859,92,1,0,0,0,0,0.0001,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
37,261,301,4,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
37,50,352,3,0,0,1,0,0.0001,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
52,-462,172,5,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
60,0,143,3,0,0,0,0,0.0001,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
36,283,56,2,0,0,1,1,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
48,91,136,8,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
47,0,103,2,0,0,0,0,0.0001,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
56,442,77,3,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
45,0,25,2,0,0,0,0,0.0001,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
53,1182,82,1,1,0,1,0,0.0034129692832764505,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
56,316,27,1,0,0,1,0,0.0001,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
59,316,200,4,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
34,402,147,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
45,8725,286,2,0,0,0,0,0.0001,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
32,102,12,11,0,0,1,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
60,0,97,1,0,0,0,0,0.0001,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
54,615,230,1,0,0,0,1,0.0001,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
41,0,114,2,0,0,1,0,0.0001,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
44,3060,87,2,3,0,1,0,0.006622516556291391,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
40,990,252,3,0,0,1,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
40,1937,86,1,0,0,1,0,0.0001,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
29,428,131,4,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
28,655,179,2,0,0,1,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
35,16,185,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
33,2044,102,3,1,0,1,0,0.005649717514124294,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
33,20,329,2,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
50,29,135,5,0,0,0,0,0.0001,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
56,-155,282,1,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
37,340,90,4,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
53,1776,443,7,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
27,23,590,2,0,0,0,0,0.0001,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
46,863,67,3,0,0,1,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
36,7051,106,13,0,0,0,1,0.0001,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
37,1049,126,5,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
28,174,56,1,2,0,1,1,0.005434782608695652,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
40,137,214,1,0,0,0,1,0.0001,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
48,783,90,2,0,0,0,1,0.0001,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
46,116,267,4,3,0,1,0,0.002932551319648094,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
39,2118,266,2,0,0,1,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
37,10269,28,2,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
26,141,19,4,6,0,1,0,0.0028653295128939827,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
35,13,364,1,0,0,0,1,0.0001,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
37,0,643,3,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
32,1996,271,1,0,0,1,0,0.0001,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
31,1129,145,3,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
36,561,274,2,0,0,0,0,0.0001,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
36,539,176,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
38,-349,111,2,5,0,1,0,0.003048780487804878,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
45,6971,119,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
58,497,138,5,0,0,0,0,0.0001,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
34,362,38,3,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
51,4497,276,3,0,0,1,0,0.0001,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
38,2496,193,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
73,2850,512,1,7,0,0,0,0.006944444444444444,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
57,0,58,8,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
45,1199,221,2,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
34,66,102,1,2,0,0,1,0.0058823529411764705,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
48,3756,65,10,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
39,1170,383,1,0,0,0,0,0.0001,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
35,944,351,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
58,50,109,4,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
36,171,398,4,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
43,122,355,2,0,0,1,0,0.0001,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
34,1780,187,9,0,0,1,0,0.0001,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
52,136,88,5,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
36,179,14,8,0,0,0,0,0.0001,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
32,232,232,1,0,0,0,0,0.0001,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
23,82,289,4,0,0,0,0,0.0001,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
57,630,52,1,0,0,1,0,0.0001,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
43,1202,295,1,0,1,0,0,0.0001,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
33,867,247,1,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
45,6200,103,2,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
31,-422,64,2,15,0,1,0,0.00303951367781155,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
41,426,75,1,0,0,1,0,0.0001,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
47,107,246,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
39,-96,38,6,0,1,1,1,0.0001,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
47,581,79,6,0,0,1,0,0.0001,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
57,402,153,3,0,0,1,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
52,555,314,2,0,0,1,0,0.0001,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
45,67,326,2,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
42,72,124,2,3,0,1,0,0.0028735632183908046,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
32,1942,84,9,0,0,1,0,0.0001,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
31,373,346,5,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
25,84,6,2,0,0,1,0,0.0001,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
30,394,216,13,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
33,925,884,3,0,0,0,0,0.0001,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
29,0,116,6,0,0,1,0,0.0001,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
55,6690,534,1,0,0,0,0,0.0001,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
51,4178,556,1,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
68,20723,318,2,0,0,1,0,0.0001,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
29,887,343,1,0,0,0,0,0.0001,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
35,598,245,1,0,0,1,0,0.0001,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
38,1,57,5,1,0,1,0,0.005025125628140704,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
39,4314,141,4,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
47,2155,178,3,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
22,760,6,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
44,1248,428,3,0,0,1,1,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
38,5122,370,1,1,0,1,0,0.005434782608695652,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
56,191,335,3,0,0,0,0,0.0001,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
56,230,73,4,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
54,7010,275,2,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
39,1970,30,1,2,0,1,0,0.0024752475247524753,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
36,3935,220,6,0,0,1,1,0.0001,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
42,437,120,3,1,0,1,0,0.005263157894736842,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
51,2323,151,10,0,0,1,1,0.0001,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
32,2213,125,2,7,0,0,0,0.006493506493506494,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
31,84,143,1,0,0,0,1,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
23,4545,200,1,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
21,200,8,1,0,0,0,0,0.0001,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
45,206,193,1,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
51,2937,30,3,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
36,221,225,4,0,0,0,0,0.0001,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
56,1521,19,2,3,0,1,1,0.00558659217877095,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
41,102,387,9,0,0,1,1,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
57,519,393,3,0,0,1,0,0.0001,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
55,660,348,1,0,0,0,0,0.0001,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
34,500,399,1,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
32,1661,76,1,2,0,1,0,0.004784688995215311,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
41,961,117,1,0,0,1,0,0.0001,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
32,-273,64,1,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
53,7067,82,3,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
43,285,22,6,0,0,1,0,0.0001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
27,221,554,1,0,0,0,1,0.0001,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
48,479,148,5,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
33,1595,296,1,0,0,1,0,0.0001,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
41,65,524,2,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
33,640,318,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
25,490,394,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
38,1440,111,2,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
43,918,193,1,0,0,1,0,0.0001,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
56,6507,134,1,1,0,1,1,0.00510204081632653,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
28,4,133,5,0,0,1,0,0.0001,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
52,2289,81,1,0,0,1,1,0.0001,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
32,131,267,3,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
33,1852,371,1,3,0,0,0,0.004901960784313725,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
31,-749,82,4,0,0,1,1,0.0001,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
54,719,242,1,1,0,1,0,0.003787878787878788,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
36,4613,320,1,2,0,0,0,0.007462686567164179,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
40,664,188,2,2,0,0,0,0.008264462809917356,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
32,291,223,6,5,0,0,0,0.0036363636363636364,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
27,24,344,2,0,0,1,0,0.0001,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
42,823,137,1,0,0,1,0,0.0001,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
30,1235,104,3,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
43,1195,516,9,0,0,1,0,0.0001,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
44,21,323,2,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
46,363,209,3,0,0,1,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
36,0,238,1,0,0,0,0,0.0001,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
44,0,184,1,0,0,1,0,0.0001,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
30,136,152,1,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
34,846,758,2,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
20,0,143,5,8,0,0,0,0.01098901098901099,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
31,505,773,3,0,0,0,0,0.0001,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
34,3986,345,2,0,0,1,0,0.0001,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
27,11862,281,5,1,0,0,0,0.009900990099009901,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
47,145,163,1,0,1,0,1,0.0001,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
56,2037,160,1,5,0,0,0,0.01098901098901099,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
45,441,535,1,0,0,1,0,0.0001,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
35,105,369,2,0,0,1,0,0.0001,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
32,465,210,2,0,0,1,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
44,320,269,3,2,0,1,1,0.004273504273504274,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
38,-762,408,2,0,0,1,1,0.0001,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
32,316,215,3,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
58,903,56,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
35,123,83,3,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
40,273,1082,1,0,0,1,0,0.0001,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
36,1345,231,3,0,0,1,0,0.0001,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
52,1027,59,1,0,0,0,0,0.0001,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
35,1855,138,1,0,0,1,0,0.0001,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
38,1315,23,12,0,0,0,0,0.0001,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
43,59,60,3,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
43,2682,103,8,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
35,2682,156,1,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
40,3164,329,2,0,0,1,0,0.0001,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
49,342,58,3,0,0,0,1,0.0001,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
35,1742,39,2,0,0,1,0,0.0001,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
42,-106,95,1,0,0,1,0,0.0001,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
29,67,330,2,0,0,0,0,0.0001,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
26,430,450,2,0,0,0,0,0.0001,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
44,-234,71,3,1,0,1,1,0.002881844380403458,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
29,0,155,1,1,0,1,0,0.002849002849002849,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
36,-206,177,2,0,0,1,0,0.0001,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
30,656,523,1,0,0,0,1,0.0001,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
52,603,79,1,0,0,0,1,0.0001,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
55,1102,126,2,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
30,117,135,1,0,0,0,0,0.0001,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
29,-13,512,3,0,0,1,0,0.0001,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
27,1993,102,5,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
58,5920,96,1,1,0,1,0,0.008264462809917356,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
33,881,67,5,0,0,1,0,0.0001,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
48,0,109,4,0,0,1,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
39,953,23,6,3,0,0,0,0.004310344827586207,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
55,781,112,3,2,0,1,0,0.003703703703703704,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
40,1530,8,3,1,0,1,0,0.0031746031746031746,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
33,2667,57,1,3,0,1,0,0.005555555555555556,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
56,5310,74,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
42,1468,136,1,0,0,1,0,0.0001,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
43,0,132,1,0,0,1,0,0.0001,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
41,144,123,3,0,0,0,0,0.0001,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
58,247,66,6,0,0,0,1,0.0001,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
29,258,130,1,0,0,1,0,0.0001,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
